Week,D01.Tmax,D01.Tmin,D01.prcp,D02.Tmax,D02.Tmin,D02.prcp,D03.Tmax,D03.Tmin,D03.prcp,D04.Tmax,D04.Tmin,D04.prcp,D05.Tmax,D05.Tmin,D05.prcp,D06.Tmax,D06.Tmin,D06.prcp,D07.Tmax,D07.Tmin,D07.prcp,D08.Tmax,D08.Tmin,D08.prcp,D09.Tmax,D09.Tmin,D09.prcp,MS.Tmax,MS.Tmin,MS.prcp
2014.13,17.68,2.15,11.13,12.47,1.76,6.11,17.95,4.57,11.96,14.41,2.98,8.51,19.27,5.59,13.62,13.52,3.64,14.77,14.13,4.88,16.03,13.06,4.35,12.73,19.42,8.54,19.02,16.18,4.58,12.99
2014.14,22.31,8.38,3.10,17.35,5.64,2.72,22.83,9.66,3.67,19.26,6.51,3.53,24.76,11.29,4.63,19.37,7.44,4.50,17.87,8.00,4.17,16.84,7.27,4.06,22.99,12.13,1.96,20.92,8.86,3.60
2014.15,18.37,6.36,4.76,15.10,4.84,6.14,18.25,7.81,11.54,16.59,5.62,13.76,20.47,8.39,17.36,16.37,5.86,18.55,15.68,6.13,8.85,15.33,6.02,8.26,22.27,10.31,3.54,18.12,7.11,11.07
2014.16,19.77,5.56,4.86,15.48,4.54,4.08,20.31,7.60,9.76,16.59,5.79,11.48,21.62,8.30,12.77,15.30,5.54,10.97,15.83,6.16,2.58,14.37,5.69,8.49,21.20,10.15,14.10,18.28,6.91,9.79
2014.17,26.27,9.69,2.55,20.33,6.90,1.61,26.39,11.69,6.13,21.49,8.39,3.01,27.20,12.22,0.80,19.56,8.01,1.28,19.57,8.92,0.02,18.24,8.86,0.02,26.05,14.37,0.01,23.27,10.25,1.53
2014.18,22.95,9.75,7.03,17.59,7.94,7.99,24.10,11.04,6.31,17.06,7.60,10.43,26.01,11.54,6.44,20.31,9.36,10.66,19.04,8.72,1.75,17.95,9.31,9.68,25.65,15.65,14.85,21.77,10.49,8.91
2014.19,28.89,15.00,0.44,21.78,10.94,0.24,28.52,15.27,1.69,22.69,11.48,1.25,28.55,15.31,6.63,22.23,11.16,2.93,20.36,10.57,7.27,19.96,10.26,8.23,27.54,15.95,14.25,24.96,13.21,5.29
2014.20,25.74,13.87,6.34,20.65,11.09,4.99,25.74,14.58,3.84,21.65,12.00,4.56,26.95,15.28,2.64,21.20,11.20,3.08,19.23,10.95,3.35,18.61,10.52,2.59,26.49,16.00,4.90,23.48,13.20,3.96
2014.21,27.52,14.82,1.55,21.25,11.32,3.43,29.24,16.48,0.04,23.74,11.94,0.14,30.23,17.21,0.00,23.76,12.23,0.00,21.35,11.52,0.00,20.68,10.85,0.00,29.37,16.52,0.00,25.89,14.07,0.50
2014.22,28.90,18.84,10.01,22.29,14.35,5.05,28.64,19.37,13.76,23.60,14.97,7.52,28.79,19.83,11.89,23.05,14.60,5.07,20.23,13.73,18.83,19.63,13.25,11.23,28.50,20.14,19.25,25.39,16.99,11.26
2014.23,30.45,20.87,5.27,23.11,15.50,5.59,30.47,21.36,2.40,24.55,16.58,1.66,31.04,21.73,1.58,24.56,16.21,2.06,21.82,14.92,4.40,20.93,14.50,3.76,29.75,21.68,6.63,26.88,18.60,3.56
2014.24,25.63,16.58,19.50,21.70,13.78,15.94,29.35,19.43,13.19,23.36,15.05,18.20,30.58,19.68,12.97,24.00,15.00,7.35,22.03,14.17,12.11,20.99,13.84,7.74,30.82,21.38,9.33,26.13,17.05,12.69
2014.25,32.37,21.37,0.18,24.79,15.57,0.20,32.41,21.37,0.31,26.53,16.35,1.53,32.54,21.56,0.75,26.03,15.67,1.00,22.87,15.12,1.58,22.36,14.01,2.02,32.44,21.95,2.17,28.66,18.53,1.11
2014.26,30.88,21.51,5.33,23.17,15.88,7.06,30.86,21.85,7.66,25.36,17.22,5.50,30.76,21.70,9.91,24.36,16.36,7.35,21.75,15.36,9.39,21.33,14.20,6.37,32.02,21.84,7.33,27.32,18.84,7.48
2014.27,30.55,19.69,7.53,23.27,14.43,3.01,31.11,20.50,1.70,26.03,16.78,2.92,27.12,20.38,0.81,25.72,15.71,1.54,23.15,15.26,0.92,22.25,14.52,1.17,33.08,22.10,0.43,27.24,18.11,1.99
2014.28,30.86,19.62,1.45,23.65,14.57,4.09,31.33,20.57,3.19,25.85,16.25,3.01,31.90,20.69,5.62,25.20,15.42,2.21,22.93,14.51,2.39,21.88,13.67,3.59,32.55,21.08,4.90,27.99,17.81,3.67
2014.29,29.40,18.78,10.72,21.37,13.71,12.58,28.79,19.27,12.56,24.56,15.82,9.22,30.32,20.49,6.91,23.87,15.46,3.77,21.52,14.44,7.96,21.12,13.87,4.16,30.79,21.68,6.81,26.39,17.56,7.96
2014.30,27.12,16.64,3.28,22.72,13.80,1.21,29.88,19.18,0.67,24.72,15.97,1.39,31.58,20.90,0.96,24.78,16.14,2.52,22.20,15.08,1.59,21.59,14.78,5.17,32.04,22.34,3.73,27.08,17.79,2.19
2014.31,29.80,18.39,0.21,22.54,13.96,0.02,29.93,19.50,0.51,24.87,15.59,0.20,30.68,20.19,1.06,24.85,14.51,0.01,21.67,14.76,3.69,21.46,13.88,0.29,32.13,21.45,0.07,27.11,17.35,0.57
2014.32,32.47,20.25,4.03,24.81,15.44,3.10,32.49,21.46,1.70,29.04,18.57,3.70,33.23,21.88,2.39,26.88,16.28,1.78,23.43,15.96,3.04,23.09,14.99,2.64,32.90,22.64,5.11,29.39,19.08,3.10
2014.33,30.47,18.45,2.19,23.07,13.43,0.66,30.40,18.96,4.16,25.59,15.35,1.84,31.51,19.34,8.10,25.14,14.66,5.67,22.80,13.99,7.34,22.20,13.69,4.91,32.62,21.27,4.00,27.74,17.00,4.53
2014.34,32.41,21.52,4.14,24.78,16.20,3.73,33.24,21.45,1.73,28.03,17.96,0.79,34.12,22.63,0.97,26.58,16.70,3.53,24.28,15.90,0.88,23.31,15.15,3.23,33.77,23.73,1.75,29.64,19.54,2.17
2014.35,33.97,21.20,0.10,25.49,15.77,0.64,34.06,21.29,0.71,28.09,17.15,1.07,34.05,21.72,0.53,25.08,14.90,0.41,23.78,15.73,2.72,23.19,14.72,1.72,32.88,22.95,1.84,29.51,18.79,1.01
2014.36,31.68,21.71,7.80,24.06,15.89,4.90,31.47,21.92,6.02,28.16,18.92,5.83,32.50,22.25,8.84,25.67,16.78,6.04,22.60,15.72,10.13,22.53,14.89,6.72,31.67,22.07,4.77,28.49,19.36,6.69
2014.37,30.87,19.45,6.22,22.79,14.55,3.54,31.27,20.48,0.78,26.57,17.31,0.91,32.27,22.03,1.41,25.34,16.73,2.58,23.02,15.67,4.44,22.48,15.13,2.46,31.52,22.31,4.57,27.99,18.73,2.83
2014.38,27.58,16.46,1.80,21.33,12.08,2.12,29.94,18.03,2.11,24.73,14.70,2.07,31.47,19.52,1.20,24.85,14.58,2.98,21.75,14.43,1.62,21.70,13.75,3.09,30.51,20.82,4.93,26.72,16.55,2.50
2014.39,28.88,14.12,0.00,21.69,9.87,0.32,29.71,15.04,1.10,23.67,12.20,0.28,30.12,15.85,0.00,23.42,10.98,0.09,21.25,11.46,0.00,20.21,11.00,0.00,28.87,16.97,0.19,25.88,13.43,0.19
2014.40,29.51,15.27,4.45,21.55,10.61,3.19,29.21,16.27,4.91,23.51,12.95,4.54,29.89,17.76,4.04,21.23,12.11,3.55,20.79,13.32,5.94,19.87,12.79,5.26,27.45,18.74,4.08,25.24,14.83,4.27
2014.41,27.19,14.87,6.76,20.35,10.94,7.16,27.84,15.60,4.45,22.84,11.79,0.97,29.21,16.85,0.23,21.63,11.49,0.05,20.25,11.79,0.02,20.06,10.84,0.77,27.97,16.81,0.06,24.73,13.83,1.85
2014.42,23.67,12.18,12.75,17.74,9.23,14.43,24.66,12.87,11.98,21.28,10.17,9.53,28.07,14.22,7.28,21.61,9.68,5.55,19.47,9.01,6.22,19.00,9.36,4.72,27.01,13.63,5.20,23.25,11.51,8.28
2014.43,21.89,6.77,0.00,16.66,4.57,0.00,22.16,7.83,0.00,18.26,5.91,0.00,24.23,7.31,0.00,17.84,4.61,0.00,17.41,6.03,0.00,17.33,5.51,0.00,26.07,10.00,0.00,20.78,6.67,0.00
2014.44,24.53,9.38,3.27,17.60,6.14,4.45,24.15,9.22,1.52,20.45,7.62,2.46,24.95,9.29,0.14,18.06,5.53,0.01,17.80,6.46,0.03,17.81,6.47,0.29,25.00,10.61,0.13,21.60,8.05,1.22
2014.45,17.68,4.08,4.78,13.73,2.76,3.52,18.08,4.50,1.70,15.37,2.86,0.84,20.13,5.30,0.70,14.68,2.78,0.53,14.47,4.46,0.21,14.48,4.14,0.18,21.34,7.57,0.01,17.18,4.44,1.20
2014.46,12.81,-0.53,0.16,9.84,-0.58,0.23,13.43,0.45,0.05,12.41,0.27,0.10,15.57,1.13,0.08,11.27,-0.16,0.07,11.40,1.04,0.52,11.81,2.32,0.40,16.95,3.53,1.19,13.27,0.94,0.32
2014.47,9.02,-2.19,4.76,7.88,-1.20,7.69,11.29,0.49,9.55,9.23,-0.54,11.85,14.40,1.45,11.19,11.57,-0.06,11.30,10.93,0.81,7.91,12.15,1.20,6.35,16.95,1.72,3.24,12.01,0.34,8.49
2014.48,14.20,1.73,2.08,10.52,1.03,2.69,15.02,2.84,1.86,11.42,1.84,1.84,17.00,3.41,0.93,12.38,1.90,1.46,12.54,2.51,0.97,12.46,3.40,1.48,18.24,5.76,1.91,14.18,2.88,1.66
2014.49,16.42,6.12,6.46,13.36,5.91,6.82,18.61,8.30,7.08,15.11,7.12,6.78,21.95,9.82,0.68,17.47,7.70,0.62,16.19,7.46,0.22,17.02,8.04,0.05,23.36,11.80,0.01,18.36,8.39,2.85
2014.50,11.37,0.72,0.00,8.98,0.70,0.02,12.22,1.99,0.16,10.82,1.01,0.02,15.13,3.37,0.25,12.01,1.01,0.20,11.54,2.48,0.08,11.73,2.47,0.18,17.10,4.03,0.22,12.84,2.15,0.14
2014.51,12.03,2.11,1.67,8.62,1.49,1.61,13.44,3.39,1.82,9.61,1.88,1.87,15.40,4.51,3.51,11.36,1.14,2.40,11.71,3.49,5.30,11.81,3.06,4.93,16.40,5.07,9.39,12.64,3.04,3.81
2014.52,8.99,1.76,2.27,9.47,2.22,4.68,13.71,3.60,3.21,10.85,2.52,9.75,15.59,4.70,5.63,11.59,2.86,16.40,11.39,3.01,8.22,11.54,4.54,11.94,17.15,7.63,9.32,12.82,3.94,8.25
2014.53,7.36,0.54,9.38,6.62,1.41,7.07,9.84,2.60,12.35,9.06,3.06,12.06,12.52,5.17,13.31,9.85,3.23,13.89,9.43,3.49,8.61,11.20,4.87,8.21,17.12,8.27,6.06,10.91,4.04,10.38
2015.01,5.66,-7.19,2.59,4.51,-5.69,3.09,6.96,-5.16,3.19,6.37,-3.62,10.86,9.24,-3.81,5.79,7.31,-3.34,10.58,7.38,-2.21,6.54,6.04,-0.99,6.77,12.13,-0.45,4.07,7.76,-3.46,6.17
2015.02,5.95,-3.35,2.23,5.83,-2.28,2.82,7.38,-1.54,2.59,6.17,-1.31,3.54,10.34,0.13,2.26,7.70,-0.26,1.41,7.17,0.24,3.21,6.30,1.26,1.73,13.34,3.43,2.16,8.37,-0.15,2.40
2015.03,14.18,0.23,2.09,10.92,0.54,2.12,13.87,0.96,4.55,13.31,0.88,5.86,13.56,1.93,5.71,12.33,0.54,5.49,11.61,1.44,6.44,9.10,1.43,8.10,17.05,4.04,11.35,13.25,1.53,6.06
2015.04,13.13,0.28,0.40,10.52,-0.34,0.64,15.26,1.59,0.06,13.29,0.79,0.34,18.28,3.10,0.10,13.47,0.04,0.02,13.33,1.99,0.16,9.83,0.91,0.13,17.85,3.13,0.08,14.57,1.49,0.20
2015.05,8.65,-2.93,2.42,7.91,-2.88,2.43,10.63,-2.27,1.56,8.40,-1.90,2.34,12.85,-0.35,2.07,9.46,-1.17,1.76,9.26,-0.21,1.78,7.42,0.29,1.90,13.75,1.81,3.58,10.30,-0.88,2.29
2015.06,10.82,-0.68,0.01,10.10,-0.84,0.00,14.34,0.42,0.00,12.20,0.14,0.06,17.17,1.57,0.01,13.17,-0.29,0.04,13.14,1.07,0.01,10.14,0.59,0.03,18.32,2.96,0.00,13.95,0.74,0.02
2015.07,4.89,-6.22,4.49,2.74,-5.94,5.66,7.71,-4.31,4.92,6.15,-4.63,4.93,12.22,-1.36,4.62,9.16,-1.98,3.93,10.15,0.33,3.20,7.36,0.01,2.15,14.27,2.06,1.32,8.99,-2.17,3.89
2015.08,3.66,-4.05,10.53,3.87,-2.98,9.11,4.34,-2.45,12.35,5.48,-0.84,10.26,7.72,-0.01,12.33,6.12,0.23,10.75,6.07,0.29,4.11,5.95,1.34,7.33,12.65,3.35,3.47,6.75,-0.26,9.11
2015.09,9.47,-1.91,9.97,9.04,-1.37,9.58,11.58,0.10,5.81,12.17,1.04,6.28,15.51,2.76,6.49,12.01,2.55,5.59,12.16,2.89,10.37,10.07,3.09,5.19,18.93,8.02,3.29,13.08,2.36,6.56
2015.10,14.44,6.40,11.41,13.20,5.93,7.75,17.30,8.97,9.69,14.38,6.67,8.52,19.72,10.58,9.50,15.29,7.88,7.17,14.13,7.71,10.07,11.81,6.70,9.55,20.93,13.59,17.76,16.38,8.75,10.35
2015.11,17.55,8.03,3.54,16.08,6.27,2.90,20.70,10.94,3.44,18.65,9.22,2.43,24.14,13.20,1.85,18.53,9.16,1.63,18.56,10.16,1.41,14.54,7.79,0.73,26.75,15.30,0.06,20.38,10.57,1.87
2015.12,17.21,6.41,3.18,14.72,4.86,2.60,19.28,8.35,5.42,15.84,6.20,9.86,20.74,9.21,6.27,14.42,5.90,5.58,15.67,6.70,3.77,12.29,6.08,5.84,22.46,12.20,4.40,17.56,7.71,5.48
2015.13,20.42,9.01,1.60,17.44,6.31,5.35,24.40,11.40,2.26,19.51,8.43,2.09,26.21,12.98,2.44,18.79,8.66,1.65,19.31,9.37,0.53,14.33,6.71,0.49,25.23,13.67,0.10,21.36,10.09,1.88
2015.14,21.71,10.64,5.87,18.70,8.99,5.11,23.84,13.15,4.94,20.02,10.39,4.82,25.22,14.58,3.28,18.86,9.97,2.02,18.46,11.07,3.86,14.30,8.06,2.05,25.84,16.41,4.28,21.49,12.00,3.93
2015.15,22.11,12.12,7.68,18.76,10.84,8.05,24.41,15.41,4.89,20.52,12.67,7.48,25.26,17.17,4.53,18.14,12.34,8.39,18.08,12.66,6.76,17.28,12.26,11.36,24.94,18.60,29.44,21.59,14.31,10.54
2015.16,19.44,9.14,10.85,17.06,7.42,11.92,22.41,12.07,10.92,17.42,9.11,10.17,24.27,13.43,8.93,17.93,9.36,7.56,18.06,10.29,4.00,18.03,9.43,1.21,26.42,15.23,2.26,20.69,11.02,7.62
2015.17,20.63,8.68,0.06,17.87,6.62,0.10,23.83,11.17,0.58,18.09,7.78,1.27,24.69,12.06,0.52,17.69,7.83,0.20,17.58,8.68,2.73,17.08,8.43,1.05,25.30,12.74,8.06,20.85,9.65,1.85
2015.18,25.57,13.13,0.77,22.61,10.61,0.06,28.82,15.47,0.03,25.53,11.85,0.00,29.14,15.15,0.04,21.58,9.25,0.00,20.52,11.08,0.02,19.94,9.16,0.00,27.60,15.54,0.09,25.18,12.68,0.09
2015.19,24.79,14.92,5.18,21.44,11.85,4.00,28.63,18.04,3.30,22.28,13.09,2.06,29.26,19.30,1.96,21.61,12.76,1.29,20.58,14.25,3.62,20.24,12.21,6.37,29.27,19.85,4.68,24.84,15.60,3.29
2015.20,22.67,13.71,8.36,20.70,11.37,8.55,26.05,15.71,8.04,22.13,13.04,6.82,27.73,16.77,8.46,21.09,11.95,3.20,20.68,12.77,9.67,20.17,11.82,6.31,29.63,18.58,10.15,24.12,14.40,7.69
2015.21,25.05,15.89,8.17,21.16,13.58,11.83,28.58,18.92,11.14,23.43,15.67,13.68,30.15,19.35,8.81,21.31,14.13,5.98,21.62,13.45,12.43,19.61,13.00,8.85,29.11,20.27,7.91,25.12,16.54,9.61
2015.22,24.10,14.54,4.36,21.07,12.55,5.09,28.11,17.32,4.19,21.91,13.20,4.67,29.64,18.03,4.75,21.88,12.40,4.39,21.33,12.80,3.70,20.73,12.53,3.61,30.76,20.15,4.96,25.08,15.30,4.53
2015.23,29.08,18.64,2.31,24.47,15.29,5.33,32.47,21.26,1.53,26.60,16.89,3.74,32.41,21.31,5.44,23.39,14.79,3.77,22.85,14.76,5.28,21.30,13.75,5.31,30.83,21.36,5.00,27.65,18.03,4.35
2015.24,29.08,20.09,2.10,24.71,16.67,4.33,32.90,22.40,2.40,27.26,18.21,1.69,27.79,23.40,2.90,21.68,14.13,2.65,23.09,16.50,2.98,22.10,14.86,2.96,31.37,23.36,2.88,26.87,19.34,2.76
2015.25,30.32,19.90,2.12,25.13,16.63,2.95,33.67,22.65,2.53,26.07,17.69,7.73,33.86,23.18,4.78,24.77,16.54,2.07,23.99,16.26,1.34,22.76,15.30,3.59,32.74,22.86,5.97,28.75,19.48,4.11
2015.26,26.72,17.96,12.76,21.80,15.01,20.92,30.32,20.26,7.87,23.13,15.73,6.51,31.78,21.70,3.66,22.88,15.07,6.91,22.72,15.50,5.66,21.45,14.64,6.32,31.57,22.67,5.19,26.48,18.12,7.85
2015.27,27.43,19.18,0.97,23.74,16.07,0.91,30.55,21.49,3.92,26.02,17.64,1.78,32.29,21.95,5.46,23.38,15.58,7.86,23.35,15.49,7.94,22.20,14.46,8.36,32.31,22.49,6.06,27.53,18.76,4.83
2015.28,31.00,21.12,1.33,27.10,18.24,1.04,34.63,23.80,1.43,28.75,19.44,0.81,34.79,24.06,0.05,25.64,16.93,1.11,24.55,16.66,0.00,23.76,15.89,0.25,34.95,24.20,2.00,30.19,20.57,0.90
2015.29,30.80,21.19,5.03,25.69,17.65,5.85,35.42,24.56,1.30,29.10,19.47,4.69,30.30,21.10,0.30,25.90,16.99,2.86,25.56,17.51,0.74,24.25,15.98,3.24,35.02,24.32,5.07,29.44,20.11,3.20
