Week,D01.Tmax,D01.Tmin,D01.prcp,D02.Tmax,D02.Tmin,D02.prcp,D03.Tmax,D03.Tmin,D03.prcp,D04.Tmax,D04.Tmin,D04.prcp,D05.Tmax,D05.Tmin,D05.prcp,D06.Tmax,D06.Tmin,D06.prcp,D07.Tmax,D07.Tmin,D07.prcp,D08.Tmax,D08.Tmin,D08.prcp,D09.Tmax,D09.Tmin,D09.prcp,D10.Tmax,D10.Tmin,D10.prcp,D11.Tmax,D11.Tmin,D11.prcp,D12.Tmax,D12.Tmin,D12.prcp,D13.Tmax,D13.Tmin,D13.prcp,TN.Tmax,TN.Tmin,TN.prcp
2014.20,24.98,13.78,8.66,24.95,13.87,6.69,24.56,13.95,10.56,23.81,12.68,7.61,24.84,13.69,7.35,24.18,12.88,6.19,24.23,11.70,5.01,21.51,11.04,5.60,23.89,13.72,4.29,25.80,12.54,3.48,19.71,9.60,5.92,23.25,10.25,7.75,25.36,12.15,6.09,23.37,12.09,6.46
2014.21,27.24,16.14,2.46,26.47,14.78,0.71,28.07,15.39,0.39,24.94,12.55,0.12,26.70,13.69,0.01,26.26,13.50,0.99,25.15,11.49,0.66,22.68,11.54,1.20,24.81,14.77,2.21,25.00,12.23,0.55,20.57,9.30,1.14,22.09,8.32,1.47,25.64,9.69,1.64,24.53,12.16,0.79
2014.22,29.21,19.72,6.14,29.22,18.82,3.04,29.91,19.47,3.23,28.03,16.61,2.22,29.51,17.67,1.94,29.46,17.27,2.31,28.22,15.84,2.97,25.79,14.86,3.37,28.37,18.41,2.54,28.72,15.00,2.53,23.06,12.76,2.84,25.75,12.59,2.66,29.01,15.05,2.16,27.53,16.04,2.71
2014.23,31.01,21.25,3.69,29.25,20.05,11.46,30.40,20.41,13.69,27.41,18.28,6.45,28.98,19.96,3.17,28.58,18.38,13.25,27.39,17.72,3.66,24.93,15.74,2.69,28.24,18.85,1.90,29.51,17.16,0.79,22.79,13.84,1.44,25.59,13.99,1.14,28.62,15.92,0.77,27.05,17.44,5.71
2014.24,28.67,18.28,14.77,27.03,17.38,12.98,27.75,17.45,14.74,25.37,16.05,8.28,26.37,17.38,7.11,26.68,16.69,10.24,26.22,16.28,6.80,24.22,15.07,7.99,27.03,17.58,10.59,28.74,15.96,5.70,22.09,13.33,6.60,26.47,15.05,3.46,28.71,17.61,5.15,25.63,15.97,8.34
2014.25,32.77,21.86,0.01,31.87,20.25,0.09,32.85,20.78,0.56,30.53,18.36,0.58,32.58,19.14,1.01,31.59,18.62,0.83,30.78,17.58,1.17,27.95,16.39,2.01,31.26,20.92,1.40,31.90,18.41,2.13,25.38,14.78,1.95,28.78,15.49,2.06,32.11,17.69,3.02,30.06,17.82,1.15
2014.26,30.82,21.58,4.37,30.20,20.61,4.64,30.82,21.01,4.25,29.64,19.46,2.68,31.18,20.64,3.40,30.01,19.66,2.81,29.67,18.87,4.27,26.83,17.23,4.17,30.09,20.51,5.22,31.74,19.13,3.24,24.39,15.27,3.82,27.42,17.21,2.34,30.52,19.56,4.35,28.85,18.77,3.52
2014.27,30.39,19.63,25.43,28.80,18.17,7.62,29.57,18.31,9.05,28.25,17.00,2.51,29.97,18.08,1.92,29.32,17.51,3.34,28.27,17.30,3.86,25.90,16.34,9.20,29.06,19.73,8.14,30.09,18.73,2.15,23.62,14.57,3.64,27.06,15.78,3.27,29.56,17.80,1.36,27.78,17.00,4.71
2014.28,31.35,20.70,4.39,30.37,18.05,5.24,31.29,18.60,2.61,29.94,17.25,0.77,31.51,18.34,0.24,30.39,17.56,3.77,29.63,17.35,2.28,27.06,16.12,2.20,30.09,20.09,1.83,30.47,18.41,5.79,24.36,14.29,3.82,27.67,14.67,2.85,30.84,17.78,2.67,29.03,16.98,2.60
2014.29,28.33,19.09,4.03,27.77,17.58,7.45,27.92,17.59,6.93,27.21,15.83,6.48,28.30,17.39,5.40,27.67,16.33,7.77,27.53,15.89,6.37,25.03,14.86,5.68,27.54,18.33,7.93,28.57,17.61,7.12,22.46,13.51,7.42,25.75,14.41,7.00,27.27,16.86,9.60,26.58,15.85,6.76
2014.30,30.31,19.31,1.60,29.16,17.68,1.09,30.45,17.65,1.14,28.89,17.30,1.08,30.33,18.71,0.34,29.25,17.91,2.18,28.33,17.49,5.14,25.74,16.58,4.87,28.48,19.93,2.20,28.89,19.21,6.37,23.31,14.95,5.01,25.95,15.78,3.88,29.21,17.54,1.64,27.82,17.21,2.92
2014.31,30.11,19.80,0.02,29.34,17.26,0.07,30.18,17.61,0.00,28.57,15.05,1.02,29.93,16.18,1.09,28.70,15.78,0.40,27.59,14.92,2.22,25.19,14.33,2.76,27.58,18.21,2.07,28.49,16.67,7.26,22.38,12.59,5.91,24.16,12.98,3.79,26.91,15.53,5.74,27.22,15.11,2.14
2014.32,32.97,21.33,1.52,31.74,19.12,6.47,31.84,19.11,14.08,31.09,17.47,2.18,32.52,18.92,3.05,31.63,17.52,2.42,30.03,16.74,2.84,26.96,15.56,3.86,29.84,19.73,4.19,29.91,18.31,2.54,23.68,14.32,4.09,26.52,14.22,3.00,28.73,16.36,2.28,29.50,16.96,3.37
2014.33,31.24,19.55,0.52,29.79,17.74,1.76,30.60,17.47,0.64,29.02,16.41,3.52,30.24,17.78,4.81,29.53,16.32,2.18,28.07,16.27,7.08,25.74,15.21,4.96,28.69,18.53,2.63,28.59,17.30,4.90,22.55,13.56,4.78,25.33,14.61,3.13,27.01,16.38,3.45,27.76,16.11,3.92
2014.34,33.82,23.20,0.43,30.63,20.55,5.91,32.71,21.90,12.51,30.25,19.88,5.30,31.69,21.27,4.65,31.27,19.84,6.75,29.63,19.28,4.51,27.40,17.46,7.67,31.08,20.94,5.39,29.91,18.89,6.32,24.15,15.42,4.96,26.79,16.46,4.60,29.36,19.53,7.88,29.28,19.01,5.68
2014.35,34.55,22.98,0.77,31.71,20.33,0.85,33.27,21.49,1.64,31.06,19.86,3.34,32.71,21.33,2.55,31.63,19.37,2.61,30.71,19.10,2.03,27.84,16.75,1.65,30.54,20.66,1.96,31.50,18.41,0.07,25.25,15.08,0.67,28.17,14.40,0.41,30.83,16.74,0.22,30.11,18.61,1.94
2014.36,32.44,22.61,4.99,31.15,21.05,5.73,31.70,21.00,9.83,29.77,20.06,8.79,31.45,21.33,9.89,30.26,20.08,6.82,29.78,19.75,12.02,27.08,18.13,6.68,29.93,21.11,8.72,30.73,20.50,4.88,24.42,16.11,6.99,20.44,12.36,3.84,30.59,19.69,3.72,28.67,19.13,7.81
2014.37,29.06,18.68,20.46,27.89,17.27,6.84,27.71,17.64,9.23,26.18,17.05,0.72,27.03,17.84,1.10,27.97,18.93,1.17,27.25,18.59,1.72,25.97,17.83,2.17,28.82,20.35,2.57,29.13,19.37,2.16,22.91,15.21,3.75,19.19,11.98,4.51,27.93,18.17,3.03,26.15,17.32,2.75
2014.38,26.10,16.35,0.00,23.96,13.36,0.64,25.35,14.16,1.13,23.16,11.64,0.08,24.31,13.16,0.04,24.39,12.72,0.26,23.85,13.04,0.15,23.46,13.42,0.31,26.18,16.54,1.54,25.79,14.84,0.10,20.58,11.82,0.45,22.72,12.01,0.34,24.75,14.21,0.04,23.47,12.76,0.29
2014.39,28.73,14.75,0.00,27.94,12.16,0.03,28.41,12.11,0.00,26.53,10.54,0.07,27.54,12.18,0.00,27.41,11.60,0.17,25.55,10.60,0.55,23.69,11.14,0.43,25.80,14.99,0.37,26.50,12.56,1.27,20.80,9.57,0.42,23.41,9.15,0.99,25.76,11.34,1.67,25.55,11.04,0.32
2014.40,29.30,15.06,4.00,28.43,13.63,3.20,28.14,13.31,2.02,27.41,11.82,2.01,28.69,13.23,1.87,27.85,12.36,2.81,26.65,11.78,2.59,23.37,11.67,2.88,25.12,15.16,2.61,26.49,12.93,1.52,20.62,9.95,1.66,23.66,9.82,1.10,24.44,11.34,1.16,25.98,11.93,2.31
2014.41,26.48,14.85,3.05,25.04,12.77,5.07,25.83,13.96,3.44,22.97,10.28,11.97,23.80,11.41,12.11,24.18,11.56,7.16,21.92,10.23,15.01,20.86,10.24,8.84,24.16,13.64,7.05,22.88,8.90,10.48,17.13,8.13,9.09,19.03,7.37,9.10,21.07,9.36,11.90,22.16,10.46,9.84
2014.42,22.87,12.61,6.65,21.31,11.28,7.80,22.43,11.70,8.40,19.53,11.19,13.39,20.94,11.84,11.61,21.24,11.75,17.01,20.22,11.48,12.67,18.61,10.94,12.91,20.44,12.97,14.05,22.47,13.09,15.58,16.75,9.57,12.54,19.23,10.56,9.76,20.75,12.11,7.12,19.82,11.21,12.69
2014.43,22.01,7.40,0.00,20.79,5.46,0.00,21.95,4.88,0.00,18.51,4.09,0.00,19.62,5.16,0.01,20.20,4.35,0.02,18.47,4.22,0.00,17.54,4.55,0.01,19.59,7.51,0.00,19.27,4.37,0.00,14.73,4.08,0.02,15.92,4.44,0.10,17.18,5.04,0.06,18.41,4.55,0.02
2014.44,22.90,8.79,3.02,22.39,7.33,2.95,22.13,6.88,5.01,20.28,6.27,2.80,21.09,7.55,2.99,21.51,6.64,4.21,19.96,5.65,4.58,18.01,5.56,1.61,20.11,8.39,1.22,20.70,5.09,2.70,15.08,4.50,3.11,17.41,3.06,2.22,17.31,4.61,2.56,19.62,5.98,3.12
2014.45,16.91,4.69,5.79,16.00,3.40,4.69,16.86,3.13,4.86,14.67,3.02,4.80,15.29,3.42,4.40,16.21,2.62,5.31,14.50,2.65,6.00,13.60,2.56,1.63,15.19,4.00,1.42,13.96,1.83,1.35,11.66,1.33,2.11,12.18,-0.12,2.33,13.64,1.04,1.87,14.44,2.54,4.01
2014.46,12.03,-0.22,0.24,11.31,-1.21,0.31,11.58,-2.08,0.31,10.46,-1.90,0.35,10.88,-1.73,0.35,11.24,-1.85,0.27,11.45,-1.33,0.45,10.70,-1.01,0.15,12.04,0.78,0.00,11.90,-0.63,0.00,9.55,-0.66,0.30,11.47,-2.21,0.21,11.73,-1.55,0.12,10.89,-1.41,0.29
2014.47,8.75,-1.11,1.91,7.63,-3.06,2.27,8.51,-2.68,2.09,6.91,-4.18,4.31,7.83,-3.88,5.01,8.98,-3.72,7.41,7.14,-4.87,6.27,7.54,-3.66,8.04,8.78,-2.11,6.18,7.16,-3.80,5.34,6.39,-3.74,4.76,7.11,-6.32,3.33,7.98,-5.10,3.48,7.48,-3.99,5.26
2014.48,13.34,2.34,2.32,12.16,0.57,2.85,12.41,0.42,1.85,11.44,0.29,2.45,11.83,-0.24,2.39,12.51,0.00,2.10,11.81,-0.27,2.38,11.08,0.67,3.58,12.01,2.00,4.76,12.84,-0.80,2.18,10.00,0.41,2.17,10.87,-0.75,2.86,11.19,0.96,2.58,11.56,0.23,2.57
2014.49,15.14,6.47,5.39,13.71,6.07,8.06,14.78,6.37,7.10,13.23,5.78,8.10,13.91,6.11,7.43,16.71,7.18,8.96,14.95,6.70,7.95,14.87,7.34,5.62,16.44,9.36,3.31,15.70,5.39,5.41,12.43,5.34,5.06,13.76,4.59,3.28,14.00,5.71,4.37,14.33,6.28,6.96
2014.50,10.61,2.87,0.00,9.51,0.03,0.14,9.96,-0.25,0.14,8.16,-0.24,0.11,8.63,0.29,0.18,9.59,-0.97,0.10,8.25,-0.63,0.60,8.14,-0.70,0.64,9.52,0.30,0.20,9.46,-2.16,2.20,6.38,-0.80,1.36,6.34,-2.50,1.10,7.14,-2.30,0.58,8.30,-0.59,0.50
2014.51,10.98,2.73,1.43,8.99,2.25,1.76,9.52,3.09,1.64,7.10,-0.44,0.80,7.70,-0.36,0.77,8.53,-0.43,1.77,7.74,-1.51,1.35,7.33,-1.10,2.02,8.64,-0.17,2.03,9.29,-3.90,1.73,6.57,-0.81,1.25,7.91,-2.64,0.81,8.14,-1.51,0.59,7.78,-0.57,1.34
2014.52,12.16,3.59,1.10,11.23,2.50,2.36,12.12,2.42,1.93,10.74,1.66,4.00,11.44,2.02,3.50,11.33,2.10,7.65,12.02,1.51,7.78,9.69,1.73,9.98,10.83,3.07,9.98,12.94,1.27,7.42,9.72,1.64,7.29,12.03,1.78,3.05,13.56,1.58,3.59,11.03,1.87,5.97
2014.53,7.55,0.86,2.15,6.62,-0.62,2.88,7.26,0.32,1.97,6.02,-1.26,2.76,6.62,-0.58,2.95,7.58,0.61,4.84,7.10,-0.63,4.50,7.41,0.93,3.94,9.04,3.13,3.88,8.64,-1.43,3.40,6.36,0.56,3.20,7.39,-0.71,2.52,7.58,0.06,2.76,6.92,-0.15,3.48
2015.01,4.94,-6.94,1.71,3.87,-8.18,1.44,3.67,-9.25,0.74,3.23,-8.29,2.62,4.29,-7.88,2.31,4.88,-7.87,5.61,3.78,-7.81,4.26,4.34,-6.69,5.94,4.97,-6.25,6.35,6.36,-5.87,4.34,3.98,-6.17,4.35,4.88,-7.18,2.35,4.11,-6.94,1.97,4.10,-7.52,3.77
2015.02,6.78,-3.31,1.15,5.22,-3.81,2.02,6.89,-3.96,1.52,4.69,-4.14,2.84,5.72,-3.58,3.73,6.20,-3.49,5.14,5.01,-4.13,3.93,4.96,-2.73,5.71,5.92,-2.68,2.98,4.36,-3.24,5.84,4.70,-2.57,3.93,5.98,-3.24,2.55,7.35,-2.34,2.34,5.27,-3.50,3.73
2015.03,13.70,1.21,0.29,12.70,0.12,0.74,13.35,0.35,0.43,11.58,-1.28,1.72,11.82,-0.50,1.70,12.40,-1.07,2.00,11.52,-1.39,2.20,10.94,-0.20,3.32,11.70,1.41,3.78,13.03,-0.96,3.71,9.46,-0.67,3.46,10.79,-2.23,2.71,10.67,-1.39,3.42,11.50,-0.83,2.25
2015.04,13.12,0.66,0.57,11.32,-1.33,0.52,11.86,-1.65,0.68,8.76,-1.85,0.96,9.71,-1.03,0.47,10.34,-1.59,0.65,7.55,-3.06,1.24,7.67,-1.94,0.72,8.31,-1.75,0.17,7.23,-2.84,0.86,5.50,-3.17,1.04,5.82,-5.21,1.43,7.19,-5.49,0.89,8.47,-2.25,0.87
2015.05,9.95,-3.19,2.92,8.14,-5.38,3.24,9.55,-4.99,3.28,7.37,-6.19,3.20,8.85,-5.22,2.59,9.24,-5.70,2.71,7.07,-5.57,3.71,7.68,-4.66,2.99,8.75,-3.97,3.06,9.77,-4.35,2.22,6.82,-4.52,2.89,6.92,-6.07,2.73,9.01,-5.84,1.46,7.87,-5.38,3.03
2015.06,11.18,-0.33,0.00,9.92,-2.00,0.01,10.78,-2.35,0.00,8.58,-3.20,0.00,9.46,-2.48,0.14,10.22,-2.65,0.02,7.88,-2.76,0.23,8.77,-2.60,0.37,10.57,-1.69,0.18,11.27,0.64,0.25,7.51,-2.65,0.83,8.35,-4.56,0.80,8.71,-3.22,0.79,8.94,-2.70,0.25
2015.07,3.47,-7.88,7.21,0.96,-10.54,9.17,1.20,-9.64,10.24,-1.38,-12.77,9.19,-0.45,-10.86,9.20,0.06,-10.97,7.17,-2.03,-13.36,7.09,-0.93,-10.80,6.21,0.30,-10.18,5.83,-1.49,-13.50,5.61,-1.52,-10.73,5.57,-1.91,-13.69,3.50,-3.17,-12.49,4.77,-0.87,-11.70,7.31
2015.08,4.44,-4.78,5.91,2.84,-6.20,7.58,3.64,-6.09,6.77,2.12,-6.37,5.92,3.18,-5.91,5.80,4.60,-5.25,5.92,2.64,-6.22,5.61,3.37,-4.03,5.09,4.05,-4.35,5.41,2.93,-8.99,5.78,2.62,-4.38,5.32,2.97,-6.12,4.67,3.15,-6.46,3.75,3.05,-5.61,5.74
2015.09,9.90,-2.98,9.45,8.28,-4.58,8.69,9.15,-4.41,9.75,8.21,-4.86,9.82,9.31,-4.01,9.57,10.61,-2.74,8.52,9.43,-3.04,10.06,9.80,-0.80,6.18,10.58,-0.65,6.41,9.91,-1.04,8.15,8.99,-0.90,7.34,11.33,-2.14,5.89,10.21,-2.11,6.81,9.38,-2.93,8.48
2015.10,15.51,7.05,9.79,15.28,5.85,7.92,16.35,6.67,5.47,15.35,4.89,6.78,16.67,5.89,6.01,16.87,6.78,7.25,16.60,5.45,6.31,15.36,6.13,7.40,17.33,7.72,6.32,16.93,5.61,5.17,13.45,4.73,5.55,15.98,4.37,4.64,17.49,5.24,4.03,15.72,5.60,6.59
2015.11,20.64,7.58,1.29,18.21,5.20,1.53,19.25,5.73,1.69,16.51,4.19,1.16,17.39,5.39,1.19,19.29,5.82,1.75,16.82,4.39,1.69,16.43,5.47,2.88,18.13,7.10,1.93,16.40,4.67,2.68,14.13,4.01,2.92,15.11,3.10,3.13,16.79,4.38,2.63,16.90,4.82,1.93
2015.12,19.22,6.29,0.95,18.49,4.76,1.68,18.97,3.98,0.59,17.86,3.78,1.40,18.23,4.88,0.90,17.55,4.52,2.23,18.84,4.66,1.65,17.61,5.54,2.76,18.72,6.60,1.71,20.57,6.43,1.92,15.91,4.37,2.32,17.70,4.39,1.42,18.01,5.18,0.89,17.85,4.62,1.80
2015.13,22.97,9.34,3.12,21.59,6.25,3.49,23.37,6.04,2.54,20.05,3.73,3.80,21.86,4.70,2.86,21.64,4.89,3.88,20.12,2.93,4.25,18.53,4.51,4.96,20.65,6.44,6.02,20.09,2.77,3.87,16.02,2.70,4.36,16.87,1.28,4.76,19.48,3.55,5.12,19.78,4.04,4.08
2015.14,24.28,11.65,2.19,22.64,10.36,4.77,24.36,10.60,5.65,21.30,9.07,4.00,23.03,10.49,4.01,22.65,9.71,7.69,22.15,8.89,5.41,19.81,8.80,6.29,22.20,10.96,4.71,23.11,8.10,4.62,18.07,7.09,4.80,20.36,7.10,5.19,22.54,9.49,5.89,21.37,9.04,5.23
2015.15,24.73,13.50,4.28,23.44,12.47,8.77,24.52,12.85,7.79,21.62,11.23,9.08,22.75,12.27,10.22,22.68,12.69,5.85,22.53,11.52,6.06,19.82,11.46,6.82,20.68,13.24,14.00,24.10,14.84,6.12,18.33,9.88,6.25,20.45,9.90,5.82,23.78,10.76,3.41,21.58,11.60,7.37
2015.16,22.57,11.01,5.77,21.52,8.87,6.19,22.75,8.59,4.13,19.95,6.77,6.31,21.00,7.52,7.19,21.77,8.17,8.28,20.95,6.40,4.64,19.31,7.10,8.10,21.36,9.34,9.28,22.87,7.24,3.89,17.12,5.80,4.51,18.70,5.46,3.92,20.26,7.59,2.45,20.22,7.16,6.19
2015.17,22.62,9.27,0.00,21.47,7.18,0.00,21.61,6.65,0.08,19.58,5.45,0.60,20.44,6.54,0.46,21.32,6.08,0.30,19.45,4.97,1.13,18.44,5.93,1.34,20.22,7.75,1.33,20.47,5.09,2.06,15.95,4.55,1.69,17.23,4.26,1.59,19.60,6.00,0.57,19.42,5.69,0.87
2015.18,29.30,15.47,1.33,28.30,13.33,0.64,29.10,13.07,0.40,27.11,11.02,0.03,28.94,12.09,0.00,28.10,10.81,0.00,26.92,10.65,0.00,25.10,10.61,0.00,27.10,13.37,0.00,27.86,11.76,0.08,22.74,9.47,0.30,24.82,8.97,1.15,29.04,11.18,1.77,26.64,11.02,0.21
2015.19,27.34,16.46,8.64,27.03,14.46,4.24,27.45,14.54,2.70,26.51,13.19,0.97,27.65,14.58,0.44,27.52,13.91,1.64,27.34,13.54,0.78,25.09,13.52,0.54,26.86,16.47,1.43,29.06,16.26,0.08,22.93,11.77,0.64,25.76,11.33,1.35,28.77,14.17,0.20,26.34,13.50,1.35
2015.20,25.07,15.14,7.09,23.51,13.57,9.42,24.45,13.47,8.77,23.52,12.36,5.86,24.99,13.18,4.41,25.21,13.05,4.56,24.56,12.60,3.46,22.77,12.43,4.32,25.05,14.01,3.16,25.87,14.59,4.50,20.81,10.82,4.41,24.20,11.64,2.61,26.96,12.54,0.99,23.77,12.56,4.96
2015.21,28.83,19.10,4.36,27.15,17.87,7.17,27.67,17.87,5.17,25.80,16.00,5.98,26.89,17.24,6.24,26.37,16.86,8.42,27.07,16.07,4.32,24.42,15.26,7.37,26.60,17.14,7.81,28.50,15.93,1.31,22.98,12.77,2.02,26.30,13.50,2.91,30.29,15.95,1.20,25.95,15.84,5.57
2015.22,26.49,16.66,4.57,25.31,15.87,4.49,26.20,15.85,7.04,24.37,14.81,4.42,25.39,15.51,4.56,24.75,14.87,5.24,26.52,15.51,4.02,24.60,14.42,3.82,27.14,17.13,3.79,28.89,16.13,2.51,22.22,12.61,3.72,24.57,12.71,3.70,27.83,15.44,1.99,24.87,14.73,4.27
2015.23,33.39,21.95,1.45,32.22,20.25,2.11,33.23,20.38,2.30,29.74,17.99,4.38,31.02,19.02,5.88,28.83,17.56,2.64,30.11,17.35,4.02,27.25,16.43,3.70,29.75,18.85,4.05,31.34,17.77,4.44,24.72,14.60,4.68,26.97,15.20,3.54,30.87,17.55,2.76,29.04,17.46,3.80
2015.24,32.85,23.26,3.85,32.24,22.12,3.87,33.42,22.51,2.25,30.86,20.38,3.16,32.32,21.81,2.68,30.24,19.02,2.69,31.49,19.70,4.76,29.12,18.06,1.89,31.96,20.48,1.15,33.49,20.01,2.90,26.25,16.31,2.57,29.52,16.84,1.78,32.73,19.07,1.99,30.39,19.42,2.96
2015.25,34.18,23.52,1.70,32.95,21.94,6.29,33.72,21.68,7.86,30.89,20.09,5.86,31.96,21.43,3.01,29.89,19.10,7.14,31.11,19.79,4.60,29.13,18.35,5.93,31.79,20.85,3.30,33.07,18.74,1.77,26.06,16.01,4.16,29.11,17.21,4.77,32.14,19.79,4.16,30.30,19.35,5.28
2015.26,29.58,20.79,14.78,28.52,19.76,6.83,29.09,20.35,6.05,26.32,17.60,9.68,27.43,18.96,8.76,25.34,17.09,10.14,25.16,16.53,20.94,23.41,15.89,20.78,26.02,17.75,17.27,27.29,16.64,15.58,21.06,13.48,12.94,24.28,14.56,7.62,26.64,17.45,5.03,25.31,16.85,12.69
2015.27,32.00,22.47,0.88,30.78,21.32,2.48,32.20,21.29,3.22,29.23,19.63,6.82,31.23,21.08,5.64,28.45,18.78,3.73,29.65,19.47,7.14,27.00,17.98,5.62,30.31,20.82,2.14,29.39,19.44,6.45,23.97,15.49,5.48,26.96,16.99,3.89,30.33,19.59,3.09,28.53,18.96,5.22
2015.28,35.43,24.39,0.67,33.65,22.32,1.86,34.91,22.65,2.87,31.27,20.42,2.91,32.72,22.00,1.56,30.46,19.31,3.14,30.93,19.88,5.33,28.21,18.14,4.73,31.56,20.95,5.75,31.34,20.23,8.81,24.24,15.67,10.25,27.16,16.95,11.20,29.85,18.99,11.22,30.07,19.50,4.91
2015.29,34.38,24.37,5.63,32.69,22.77,5.78,33.88,23.11,4.46,30.38,20.55,4.57,31.61,21.83,4.00,29.45,20.10,3.62,30.24,20.30,4.01,27.93,18.80,5.00,30.76,20.88,5.72,32.14,20.73,8.11,24.77,16.24,5.98,27.66,18.40,4.01,31.04,20.25,2.86,29.55,19.98,4.71
